pair,time,vol_z,pnl,hours_held,variant
SYNUSDT,2026-05-22 13:00:00+00:00,3.35,-0.0028448275862068507,36,C_no_stop
TIAUSDT,2025-01-16 18:00:00+00:00,3.12,0.03758757961783433,36,C_no_stop
TIAUSDT,2025-05-09 06:00:00+00:00,5.4,0.10999999999999999,18,C_no_stop
TIAUSDT,2025-05-11 00:00:00+00:00,3.73,-0.013901166359729818,36,C_no_stop
TIAUSDT,2025-08-24 19:00:00+00:00,3.72,-0.10516602102933037,36,C_no_stop
TIAUSDT,2025-09-17 09:00:00+00:00,3.69,0.07193853427895969,36,C_no_stop
TIAUSDT,2025-10-13 11:00:00+00:00,3.08,0.0694986200551978,36,C_no_stop
TIAUSDT,2025-11-08 02:00:00+00:00,3.11,-0.03935114503816794,36,C_no_stop
TIAUSDT,2026-01-05 01:00:00+00:00,3.7,0.04969159531714141,36,C_no_stop
TIAUSDT,2026-02-07 16:00:00+00:00,3.14,-0.02772727272727282,36,C_no_stop
TIAUSDT,2026-02-09 06:00:00+00:00,3.29,-0.05329459704195582,36,C_no_stop
TIAUSDT,2026-03-28 00:00:00+00:00,3.64,-0.02549042660396372,36,C_no_stop
TIAUSDT,2026-04-16 07:00:00+00:00,4.0,0.10999999999999999,9,C_no_stop
TIAUSDT,2026-04-16 18:00:00+00:00,4.27,0.08165986741458442,36,C_no_stop
TRUMPUSDT,2025-04-24 05:00:00+00:00,3.48,0.10999999999999999,34,C_no_stop
TRUMPUSDT,2025-07-09 18:00:00+00:00,3.78,0.09299549549549535,36,C_no_stop
TRUMPUSDT,2025-07-17 10:00:00+00:00,3.31,0.027566897918731462,36,C_no_stop
TRUMPUSDT,2025-08-24 19:00:00+00:00,3.86,-0.05207233065442018,36,C_no_stop
TRUMPUSDT,2025-09-01 05:00:00+00:00,3.27,0.026764705882352916,36,C_no_stop
TRUMPUSDT,2025-09-22 00:00:00+00:00,3.24,-0.07279661016949146,36,C_no_stop
TRUMPUSDT,2025-09-29 23:00:00+00:00,3.09,-0.005,36,C_no_stop
TRUMPUSDT,2025-10-08 01:00:00+00:00,4.97,-0.023252933507170722,36,C_no_stop
TRUMPUSDT,2025-10-13 11:00:00+00:00,3.84,-0.00801109350237705,36,C_no_stop
TRUMPUSDT,2025-10-28 05:00:00+00:00,3.15,0.10999999999999999,25,C_no_stop
TRUMPUSDT,2025-10-29 08:00:00+00:00,3.81,0.0016020671834625676,36,C_no_stop
TRUMPUSDT,2025-12-24 08:00:00+00:00,4.38,0.02067819424311457,36,C_no_stop
TRUMPUSDT,2026-01-03 00:00:00+00:00,3.53,0.06976462477841261,36,C_no_stop
TRUMPUSDT,2026-01-05 01:00:00+00:00,3.1,0.01839181286549685,36,C_no_stop
TRUMPUSDT,2026-01-31 17:00:00+00:00,3.2,-0.07091639871382638,36,C_no_stop
TRUMPUSDT,2026-02-06 07:00:00+00:00,3.3,0.06104166666666678,36,C_no_stop
TRUMPUSDT,2026-03-13 17:00:00+00:00,4.3,0.10999999999999999,10,C_no_stop
TRUMPUSDT,2026-03-14 08:00:00+00:00,3.65,0.02393401015228436,36,C_no_stop
TRUMPUSDT,2026-04-14 15:00:00+00:00,3.28,0.02596085409252658,36,C_no_stop
TRUMPUSDT,2026-06-12 13:00:00+00:00,3.09,0.10999999999999999,12,C_no_stop
XPLUSDT,2025-10-08 10:00:00+00:00,3.52,-0.1448625429553264,36,C_no_stop
XPLUSDT,2026-05-07 11:00:00+00:00,3.47,0.07099221789883281,36,C_no_stop
XPLUSDT,2026-05-29 05:00:00+00:00,3.15,-0.02893340270551525,36,C_no_stop
XPLUSDT,2026-06-12 11:00:00+00:00,3.32,0.028764172335601027,36,C_no_stop
XPLUSDT,2026-06-25 05:00:00+00:00,4.88,0.10999999999999999,16,C_no_stop
ZROUSDT,2025-01-16 16:00:00+00:00,3.17,0.05834839681514959,36,C_no_stop
ZROUSDT,2025-02-25 10:00:00+00:00,3.13,0.07833333333333348,36,C_no_stop
ZROUSDT,2025-03-15 08:00:00+00:00,3.97,0.10999999999999999,18,C_no_stop
ZROUSDT,2025-05-26 16:00:00+00:00,3.37,-0.010524861878452915,36,C_no_stop
ZROUSDT,2025-07-11 06:00:00+00:00,3.42,-0.03200186219739309,36,C_no_stop
ZROUSDT,2025-07-14 06:00:00+00:00,3.03,-0.012748404740200555,36,C_no_stop
ZROUSDT,2025-07-18 11:00:00+00:00,3.17,-0.05975989890480193,36,C_no_stop
ZROUSDT,2025-07-20 00:00:00+00:00,4.87,0.08591324200913253,36,C_no_stop
ZROUSDT,2025-08-10 23:00:00+00:00,3.34,0.10999999999999999,3,C_no_stop
ZROUSDT,2025-08-11 06:00:00+00:00,4.51,-0.07922347720855194,36,C_no_stop
ZROUSDT,2025-08-29 07:00:00+00:00,3.59,-0.06433852140077823,36,C_no_stop
ZROUSDT,2025-09-17 17:00:00+00:00,3.21,0.06497914494264878,36,C_no_stop
ZROUSDT,2025-09-20 13:00:00+00:00,3.72,-0.03598450774612682,36,C_no_stop
ZROUSDT,2025-09-22 15:00:00+00:00,4.39,0.10999999999999999,34,C_no_stop
ZROUSDT,2025-09-24 04:00:00+00:00,3.81,-0.017200844673861956,36,C_no_stop
ZROUSDT,2025-09-26 14:00:00+00:00,3.68,0.02698948290972825,36,C_no_stop
ZROUSDT,2026-01-14 10:00:00+00:00,3.1,-0.026791767554479314,36,C_no_stop
ZROUSDT,2026-01-19 00:00:00+00:00,4.18,0.008505578391074468,36,C_no_stop
ZROUSDT,2026-01-21 06:00:00+00:00,3.34,0.06352697095435678,36,C_no_stop
ZROUSDT,2026-01-23 06:00:00+00:00,3.64,-0.11044971200708908,36,C_no_stop
ZROUSDT,2026-03-22 05:00:00+00:00,3.19,0.05526557711950975,36,C_no_stop
ZROUSDT,2026-06-03 19:00:00+00:00,3.33,-0.18438311688311693,36,C_no_stop
币安人生USDT,2026-04-06 01:00:00+00:00,4.16,0.03791970802919698,36,C_no_stop
币安人生USDT,2026-04-15 02:00:00+00:00,3.22,0.10999999999999999,11,C_no_stop
ALLOUSDT,2025-11-20 06:00:00+00:00,4.82,-0.05500000000000015,9,D_strong_z
ALLOUSDT,2026-05-21 10:00:00+00:00,4.72,-0.05500000000000015,5,D_strong_z
ALLOUSDT,2026-05-22 03:00:00+00:00,4.09,0.009999999999999901,27,D_strong_z
APTUSDT,2025-06-25 02:00:00+00:00,4.49,-0.05500000000000004,12,D_strong_z
APTUSDT,2025-06-27 07:00:00+00:00,4.03,-0.05500000000000004,8,D_strong_z
APTUSDT,2026-02-06 12:00:00+00:00,4.35,0.05040616246498598,36,D_strong_z
APTUSDT,2026-04-29 08:00:00+00:00,4.46,5.5611729019249163e-05,36,D_strong_z
APTUSDT,2026-05-05 18:00:00+00:00,4.1,0.06967908902691489,36,D_strong_z
APTUSDT,2026-05-10 20:00:00+00:00,5.94,-0.05500000000000004,6,D_strong_z
ARBUSDT,2025-02-01 03:00:00+00:00,4.01,-0.05500000000000004,16,D_strong_z
ARBUSDT,2025-05-11 02:00:00+00:00,6.4,-0.05500000000000004,4,D_strong_z
ARBUSDT,2025-09-25 15:00:00+00:00,4.53,-0.05500000000000004,2,D_strong_z
BIOUSDT,2025-04-17 10:00:00+00:00,4.37,-0.05500000000000004,1,D_strong_z
BIOUSDT,2025-12-07 00:00:00+00:00,4.59,-0.05500000000000004,12,D_strong_z
BIOUSDT,2025-12-14 09:00:00+00:00,5.09,-0.05500000000000004,2,D_strong_z
BIOUSDT,2025-12-26 06:00:00+00:00,5.68,0.03834821428571445,36,D_strong_z
BIOUSDT,2026-04-15 18:00:00+00:00,4.12,0.10999999999999999,2,D_strong_z
CHIPUSDT,2026-06-15 04:00:00+00:00,4.08,0.010000000000000123,15,D_strong_z
CHZUSDT,2025-01-15 23:00:00+00:00,4.11,0.019137931034482917,36,D_strong_z
CHZUSDT,2025-06-26 02:00:00+00:00,4.68,-0.05500000000000004,11,D_strong_z
CHZUSDT,2025-07-04 08:00:00+00:00,4.42,-0.02328410689170179,36,D_strong_z
CHZUSDT,2025-08-13 14:00:00+00:00,4.42,-0.05500000000000004,22,D_strong_z
CHZUSDT,2025-09-30 10:00:00+00:00,4.37,0.10999999999999999,23,D_strong_z
CHZUSDT,2025-10-29 18:00:00+00:00,4.19,-0.05500000000000004,18,D_strong_z
CHZUSDT,2025-11-28 08:00:00+00:00,4.66,0.012201455507773743,36,D_strong_z
CHZUSDT,2025-12-06 10:00:00+00:00,4.04,0.008201320132013138,36,D_strong_z
DASHUSDT,2025-01-17 07:00:00+00:00,4.28,-0.05500000000000004,21,D_strong_z
DASHUSDT,2025-03-23 08:00:00+00:00,4.83,0.02830449826989623,36,D_strong_z
DASHUSDT,2025-04-28 09:00:00+00:00,5.97,-0.04057974047718715,36,D_strong_z
DASHUSDT,2025-07-11 15:00:00+00:00,5.91,-0.006368613138686192,36,D_strong_z
DASHUSDT,2025-10-01 20:00:00+00:00,7.37,0.10999999999999999,9,D_strong_z
DASHUSDT,2025-11-01 14:00:00+00:00,4.27,0.10999999999999999,16,D_strong_z
DASHUSDT,2026-01-14 00:00:00+00:00,4.79,0.10999999999999999,6,D_strong_z
DASHUSDT,2026-01-14 17:00:00+00:00,4.06,-0.05499999999999993,5,D_strong_z
DASHUSDT,2026-01-15 01:00:00+00:00,4.06,-0.05500000000000004,2,D_strong_z
DASHUSDT,2026-01-15 05:00:00+00:00,4.09,-0.05500000000000004,3,D_strong_z
EIGENUSDT,2025-01-10 10:00:00+00:00,7.18,-0.05500000000000004,3,D_strong_z
EIGENUSDT,2025-05-08 23:00:00+00:00,4.85,0.10999999999999999,8,D_strong_z
EIGENUSDT,2025-05-09 09:00:00+00:00,4.08,-0.05500000000000015,7,D_strong_z
EIGENUSDT,2026-05-05 22:00:00+00:00,4.98,0.06691489361702152,36,D_strong_z
EIGENUSDT,2026-06-21 16:00:00+00:00,4.02,0.009999999999999901,36,D_strong_z
ENAUSDT,2025-07-21 18:00:00+00:00,4.29,-0.05500000000000004,2,D_strong_z
ENAUSDT,2026-02-07 16:00:00+00:00,4.14,-0.05500000000000004,29,D_strong_z
FETUSDT,2025-04-21 19:00:00+00:00,4.18,-0.05500000000000004,9,D_strong_z
FETUSDT,2025-09-30 17:00:00+00:00,4.04,0.07788321167883205,36,D_strong_z
FETUSDT,2026-01-05 08:00:00+00:00,4.2,0.05695121951219518,36,D_strong_z
FETUSDT,2026-03-16 21:00:00+00:00,4.07,-0.05500000000000004,6,D_strong_z
FILUSDT,2025-05-09 08:00:00+00:00,4.08,0.04328504828504832,36,D_strong_z
FILUSDT,2025-10-11 01:00:00+00:00,6.63,0.009999999999999901,19,D_strong_z
FILUSDT,2026-05-06 08:00:00+00:00,5.41,-0.05500000000000015,6,D_strong_z
FILUSDT,2026-05-07 00:00:00+00:00,4.43,0.00328729281767937,36,D_strong_z
INJUSDT,2026-04-16 13:00:00+00:00,4.39,-0.007389486260453988,36,D_strong_z
JSTUSDT,2025-02-28 04:00:00+00:00,4.46,0.026756318859365028,36,D_strong_z
JSTUSDT,2025-04-02 07:00:00+00:00,4.33,-0.032153558052434465,36,D_strong_z
JSTUSDT,2025-04-27 08:00:00+00:00,4.83,-0.05500000000000015,15,D_strong_z
JSTUSDT,2025-08-25 07:00:00+00:00,4.54,0.010000000000000123,17,D_strong_z
JSTUSDT,2026-01-19 00:00:00+00:00,4.04,0.024727704221833572,36,D_strong_z
JTOUSDT,2025-06-04 10:00:00+00:00,5.8,-0.05500000000000004,28,D_strong_z
JTOUSDT,2026-01-02 12:00:00+00:00,4.77,0.04522831050228316,36,D_strong_z
JTOUSDT,2026-01-26 04:00:00+00:00,4.35,0.08115384615384602,36,D_strong_z
JTOUSDT,2026-01-28 05:00:00+00:00,4.51,0.10999999999999999,4,D_strong_z
JTOUSDT,2026-01-29 01:00:00+00:00,5.14,-0.05500000000000004,2,D_strong_z
JTOUSDT,2026-03-23 19:00:00+00:00,4.35,-0.05500000000000015,4,D_strong_z
JTOUSDT,2026-04-13 09:00:00+00:00,4.39,-0.042589313451382386,36,D_strong_z
JTOUSDT,2026-05-08 03:00:00+00:00,4.43,-0.05500000000000004,9,D_strong_z
LIT-USDT,2026-01-29 23:00:00+00:00,4.06,0.04151364764267996,36,D_strong_z
MEGAUSDT,2026-05-23 09:00:00+00:00,5.6,-0.036968160225959716,36,D_strong_z
MEGAUSDT,2026-06-17 14:00:00+00:00,5.4,0.10999999999999999,12,D_strong_z
MEGAUSDT,2026-06-22 12:00:00+00:00,4.73,-0.05500000000000004,20,D_strong_z
MEGAUSDT,2026-06-24 07:00:00+00:00,4.03,-0.05500000000000004,2,D_strong_z
PUMPUSDT,2025-09-26 05:00:00+00:00,4.8,-7.097791798115882e-05,36,D_strong_z
PUMPUSDT,2026-04-28 21:00:00+00:00,8.34,-0.05500000000000015,20,D_strong_z
SEIUSDT,2025-06-17 16:00:00+00:00,4.21,0.09550368550368538,36,D_strong_z
SEIUSDT,2025-08-24 19:00:00+00:00,4.34,-0.05500000000000015,11,D_strong_z
SEIUSDT,2025-09-17 18:00:00+00:00,4.12,0.07274193548387109,36,D_strong_z
SYNUSDT,2025-02-12 15:00:00+00:00,4.44,-0.05500000000000015,1,D_strong_z
SYNUSDT,2025-04-18 13:00:00+00:00,6.41,0.03170886075949365,36,D_strong_z
SYNUSDT,2025-04-22 00:00:00+00:00,4.38,0.08866814377154097,36,D_strong_z
SYNUSDT,2025-07-06 18:00:00+00:00,4.39,-0.05500000000000015,16,D_strong_z
SYNUSDT,2025-07-09 01:00:00+00:00,4.12,0.10999999999999999,7,D_strong_z
SYNUSDT,2025-07-12 06:00:00+00:00,4.59,-0.05499999999999993,3,D_strong_z
SYNUSDT,2025-09-29 17:00:00+00:00,4.41,-0.05500000000000004,22,D_strong_z
TIAUSDT,2025-05-09 06:00:00+00:00,5.4,0.10999999999999999,18,D_strong_z
TIAUSDT,2025-11-08 09:00:00+00:00,4.41,0.0038932806324109047,36,D_strong_z
TIAUSDT,2026-04-16 16:00:00+00:00,8.48,0.10999999999999976,32,D_strong_z
TRUMPUSDT,2025-10-08 01:00:00+00:00,4.97,-0.023252933507170722,36,D_strong_z
TRUMPUSDT,2025-12-24 08:00:00+00:00,4.38,0.02067819424311457,36,D_strong_z
TRUMPUSDT,2026-01-04 04:00:00+00:00,4.02,0.023315946348733022,36,D_strong_z
TRUMPUSDT,2026-03-13 17:00:00+00:00,4.3,0.10999999999999999,10,D_strong_z
XPLUSDT,2026-06-25 05:00:00+00:00,4.88,0.10999999999999999,16,D_strong_z
ZROUSDT,2025-03-15 10:00:00+00:00,4.3,0.03721533008418255,36,D_strong_z
ZROUSDT,2025-07-20 00:00:00+00:00,4.87,0.08591324200913253,36,D_strong_z
ZROUSDT,2025-08-11 06:00:00+00:00,4.51,-0.05500000000000004,8,D_strong_z
ZROUSDT,2025-09-22 15:00:00+00:00,4.39,0.10999999999999999,34,D_strong_z
ZROUSDT,2025-09-24 05:00:00+00:00,4.1,-0.05500000000000015,26,D_strong_z
ZROUSDT,2026-01-19 00:00:00+00:00,4.18,0.008505578391074468,36,D_strong_z
币安人生USDT,2026-04-06 01:00:00+00:00,4.16,-0.05499999999999993,2,D_strong_z
ALLOUSDT,2025-11-20 06:00:00+00:00,4.82,0.11299999999999999,20,E_combo
ALLOUSDT,2026-05-21 10:00:00+00:00,4.72,0.11299999999999999,26,E_combo
APTUSDT,2025-06-25 02:00:00+00:00,4.49,-0.04825101874490634,36,E_combo
APTUSDT,2025-06-27 07:00:00+00:00,4.03,-0.06468249951333449,36,E_combo
APTUSDT,2026-02-06 12:00:00+00:00,4.35,0.05340616246498597,36,E_combo
APTUSDT,2026-04-29 08:00:00+00:00,4.46,0.0030556117290192492,36,E_combo
APTUSDT,2026-05-05 18:00:00+00:00,4.1,0.07267908902691489,36,E_combo
APTUSDT,2026-05-10 20:00:00+00:00,5.94,-0.06317247238742574,36,E_combo
ARBUSDT,2025-02-01 03:00:00+00:00,4.01,-0.11942543171114595,36,E_combo
ARBUSDT,2025-05-11 02:00:00+00:00,6.4,-0.10094566098945668,36,E_combo
ARBUSDT,2025-09-25 15:00:00+00:00,4.53,0.0006023184291459333,36,E_combo
BIOUSDT,2025-04-17 10:00:00+00:00,4.37,-0.1526591337099812,36,E_combo
BIOUSDT,2025-12-07 00:00:00+00:00,4.59,-0.044801556420233424,36,E_combo
BIOUSDT,2025-12-14 09:00:00+00:00,5.09,-0.154046783625731,36,E_combo
BIOUSDT,2025-12-26 06:00:00+00:00,5.68,0.041348214285714446,36,E_combo
BIOUSDT,2026-04-15 18:00:00+00:00,4.12,0.11299999999999999,2,E_combo
CHIPUSDT,2026-06-15 04:00:00+00:00,4.08,-0.009121752419765648,36,E_combo
CHZUSDT,2025-01-15 23:00:00+00:00,4.11,0.022137931034482916,36,E_combo
CHZUSDT,2025-06-26 02:00:00+00:00,4.68,-0.05781523233434138,36,E_combo
CHZUSDT,2025-07-04 08:00:00+00:00,4.42,-0.020284106891701792,36,E_combo
CHZUSDT,2025-08-13 14:00:00+00:00,4.42,-0.07941493491664775,36,E_combo
CHZUSDT,2025-09-30 10:00:00+00:00,4.37,0.11299999999999999,23,E_combo
CHZUSDT,2025-10-29 18:00:00+00:00,4.19,-0.05071237977040033,36,E_combo
CHZUSDT,2025-11-28 08:00:00+00:00,4.66,0.015201455507773744,36,E_combo
CHZUSDT,2025-12-06 10:00:00+00:00,4.04,0.011201320132013139,36,E_combo
DASHUSDT,2025-01-17 07:00:00+00:00,4.28,-0.08985648574057037,36,E_combo
DASHUSDT,2025-03-23 08:00:00+00:00,4.83,0.03130449826989623,36,E_combo
DASHUSDT,2025-04-28 09:00:00+00:00,5.97,-0.03757974047718715,36,E_combo
DASHUSDT,2025-07-11 15:00:00+00:00,5.91,-0.003368613138686192,36,E_combo
DASHUSDT,2025-10-01 20:00:00+00:00,7.37,0.11299999999999999,9,E_combo
DASHUSDT,2025-11-01 14:00:00+00:00,4.27,0.11299999999999999,16,E_combo
DASHUSDT,2026-01-14 00:00:00+00:00,4.79,0.11299999999999999,6,E_combo
DASHUSDT,2026-01-14 17:00:00+00:00,4.06,0.07553771176607094,36,E_combo
EIGENUSDT,2025-01-10 10:00:00+00:00,7.18,-0.05893519079345855,36,E_combo
EIGENUSDT,2025-05-08 23:00:00+00:00,4.85,0.11299999999999999,8,E_combo
EIGENUSDT,2025-05-09 09:00:00+00:00,4.08,0.11299999999999999,35,E_combo
EIGENUSDT,2026-05-05 22:00:00+00:00,4.98,0.06991489361702152,36,E_combo
EIGENUSDT,2026-06-21 16:00:00+00:00,4.02,0.012665218964893256,36,E_combo
ENAUSDT,2025-07-21 18:00:00+00:00,4.29,-0.10893695369164946,36,E_combo
ENAUSDT,2026-02-07 16:00:00+00:00,4.14,-0.04006502775574927,36,E_combo
FETUSDT,2025-04-21 19:00:00+00:00,4.18,0.022115755627009737,36,E_combo
FETUSDT,2025-09-30 17:00:00+00:00,4.04,0.08088321167883206,36,E_combo
FETUSDT,2026-01-05 08:00:00+00:00,4.2,0.059951219512195175,36,E_combo
FETUSDT,2026-03-16 21:00:00+00:00,4.07,-0.06940649404027943,36,E_combo
FILUSDT,2025-05-09 08:00:00+00:00,4.08,0.046285048285048314,36,E_combo
FILUSDT,2025-10-11 01:00:00+00:00,6.63,0.014234567901234564,36,E_combo
FILUSDT,2026-05-06 08:00:00+00:00,5.41,-0.025550724637681155,36,E_combo
INJUSDT,2026-04-16 13:00:00+00:00,4.39,-0.004389486260453988,36,E_combo
JSTUSDT,2025-02-28 04:00:00+00:00,4.46,0.029756318859365027,36,E_combo
JSTUSDT,2025-04-02 07:00:00+00:00,4.33,-0.02915355805243447,36,E_combo
JSTUSDT,2025-04-27 08:00:00+00:00,4.83,-0.029635118610907507,36,E_combo
JSTUSDT,2025-08-25 07:00:00+00:00,4.54,0.05729437706725471,36,E_combo
JSTUSDT,2026-01-19 00:00:00+00:00,4.04,0.02772770422183357,36,E_combo
JTOUSDT,2025-06-04 10:00:00+00:00,5.8,-0.09192999461497042,36,E_combo
JTOUSDT,2026-01-02 12:00:00+00:00,4.77,0.048228310502283156,36,E_combo
JTOUSDT,2026-01-26 04:00:00+00:00,4.35,0.08415384615384602,36,E_combo
JTOUSDT,2026-01-28 05:00:00+00:00,4.51,0.11299999999999999,4,E_combo
JTOUSDT,2026-01-29 01:00:00+00:00,5.14,-0.19125233644859818,36,E_combo
JTOUSDT,2026-03-23 19:00:00+00:00,4.35,0.0663290192694852,36,E_combo
JTOUSDT,2026-04-13 09:00:00+00:00,4.39,-0.03958931345138239,36,E_combo
JTOUSDT,2026-05-08 03:00:00+00:00,4.43,-0.07112044237083126,36,E_combo
LIT-USDT,2026-01-29 23:00:00+00:00,4.06,0.044513647642679954,36,E_combo
MEGAUSDT,2026-05-23 09:00:00+00:00,5.6,-0.03396816022595972,36,E_combo
MEGAUSDT,2026-06-17 14:00:00+00:00,5.4,0.11299999999999999,12,E_combo
MEGAUSDT,2026-06-22 12:00:00+00:00,4.73,0.010538061973849102,36,E_combo
MEGAUSDT,2026-06-24 07:00:00+00:00,4.03,-0.18929932215483403,36,E_combo
PUMPUSDT,2025-09-26 05:00:00+00:00,4.8,0.0029290220820188412,36,E_combo
PUMPUSDT,2026-04-28 21:00:00+00:00,8.34,-0.03871232876712327,36,E_combo
SEIUSDT,2025-06-17 16:00:00+00:00,4.21,0.09850368550368538,36,E_combo
SEIUSDT,2025-08-24 19:00:00+00:00,4.34,-0.08314104595879557,36,E_combo
SEIUSDT,2025-09-17 18:00:00+00:00,4.12,0.07574193548387109,36,E_combo
SYNUSDT,2025-02-12 15:00:00+00:00,4.44,-0.03410616438356162,36,E_combo
SYNUSDT,2025-04-18 13:00:00+00:00,6.41,0.03470886075949364,36,E_combo
SYNUSDT,2025-04-22 00:00:00+00:00,4.38,0.09166814377154098,36,E_combo
SYNUSDT,2025-07-06 18:00:00+00:00,4.39,-0.048659597030752955,36,E_combo
SYNUSDT,2025-07-09 01:00:00+00:00,4.12,0.11299999999999999,7,E_combo
SYNUSDT,2025-07-12 06:00:00+00:00,4.59,-0.03669079939668174,36,E_combo
SYNUSDT,2025-09-29 17:00:00+00:00,4.41,0.02014348981399472,36,E_combo
TIAUSDT,2025-05-09 06:00:00+00:00,5.4,0.11299999999999999,18,E_combo
TIAUSDT,2025-11-08 09:00:00+00:00,4.41,0.006893280632410905,36,E_combo
TIAUSDT,2026-04-16 16:00:00+00:00,8.48,0.11299999999999977,32,E_combo
TRUMPUSDT,2025-10-08 01:00:00+00:00,4.97,-0.020252933507170723,36,E_combo
TRUMPUSDT,2025-12-24 08:00:00+00:00,4.38,0.02367819424311457,36,E_combo
TRUMPUSDT,2026-01-04 04:00:00+00:00,4.02,0.02631594634873302,36,E_combo
TRUMPUSDT,2026-03-13 17:00:00+00:00,4.3,0.11299999999999999,10,E_combo
XPLUSDT,2026-06-25 05:00:00+00:00,4.88,0.11299999999999999,16,E_combo
ZROUSDT,2025-03-15 10:00:00+00:00,4.3,0.04021533008418254,36,E_combo
ZROUSDT,2025-07-20 00:00:00+00:00,4.87,0.08891324200913253,36,E_combo
ZROUSDT,2025-08-11 06:00:00+00:00,4.51,-0.07622347720855194,36,E_combo
ZROUSDT,2025-09-22 15:00:00+00:00,4.39,0.11299999999999999,34,E_combo
ZROUSDT,2025-09-24 05:00:00+00:00,4.1,-0.03181542830099393,36,E_combo
ZROUSDT,2026-01-19 00:00:00+00:00,4.18,0.011505578391074469,36,E_combo
币安人生USDT,2026-04-06 01:00:00+00:00,4.16,0.04091970802919698,36,E_combo
