pair,tier,vol_z,fwd_gain,pumped
LDOUSDT,small,3.316984036565083,-0.007263123142951411,False
LDOUSDT,small,2.167568778746307,0.030485643388869166,False
LDOUSDT,small,2.576149037924103,0.03250611674239767,False
LDOUSDT,small,2.1440913266893795,0.03640614562458255,False
LDOUSDT,small,2.0844911880764627,0.035655331792670664,False
LDOUSDT,small,2.6489045384677885,0.07717897538256824,False
LDOUSDT,small,2.582083729844289,0.06618373394797472,False
LDOUSDT,small,2.106967219025222,0.011592434411226371,False
LDOUSDT,small,2.0663076512509457,-0.02243103970900273,False
LDOUSDT,small,2.029348429003628,0.033570045190445263,False
LDOUSDT,small,2.110918965380007,0.018383518225039586,False
LDOUSDT,small,2.7958457891232,0.19038399483704427,True
LDOUSDT,small,2.9661678117906076,0.18880455407969654,True
LDOUSDT,small,2.369234886333976,0.042429284525790534,False
LDOUSDT,small,2.5740072732051376,0.06066591422121892,False
LDOUSDT,small,2.1514285941160494,0.030427631578947345,False
LDOUSDT,small,2.8426438093051387,0.05408388520971297,False
LDOUSDT,small,2.3082921670289216,0.19968093592129743,True
LDOUSDT,small,2.36531300752275,0.17929952953476214,True
LDOUSDT,small,2.245406384838881,0.15396419437340136,True
LDOUSDT,small,2.0339946789398455,0.1336683417085427,True
LDOUSDT,small,2.631693934190931,0.12182993535554454,True
LDOUSDT,small,3.976288071506278,0.03321718931475015,False
LDOUSDT,small,2.2784240561897113,0.003719200371919973,False
LDOUSDT,small,2.1952741126441286,0.00969635110997702,False
LDOUSDT,small,3.66570763068308,0.1802220500903693,True
LDOUSDT,small,3.9896800837721598,0.05517082179132049,False
LDOUSDT,small,2.4954542771754293,0.009942554131683545,False
LDOUSDT,small,4.021806147574974,-0.008461367178802082,False
LDOUSDT,small,2.185811490074905,-0.02360953461975035,False
LDOUSDT,small,2.5147498158990915,-0.0033482142857140795,False
LDOUSDT,small,3.1082378308050833,0.017657657657657477,False
LDOUSDT,small,2.0854494055510995,-0.004249291784702458,False
LDOUSDT,small,3.352665994946997,0.016775077028414742,False
LDOUSDT,small,2.2022759482872196,0.025348089967868637,False
LDOUSDT,small,2.4323155314184564,-0.004956157072054768,False
LDOUSDT,small,2.374774911455397,0.025137470542026863,False
LDOUSDT,small,2.792095560409097,0.02642998027613408,False
JASMYUSDT,small,2.0293882424203322,0.18599999999999994,True
JASMYUSDT,small,2.34991540499434,0.008865248226950229,False
JASMYUSDT,small,2.0190029453795963,0.13528336380255945,True
JASMYUSDT,small,2.015574255964474,-0.016447368421052655,False
JASMYUSDT,small,2.7106938629303454,0.037288135593220195,False
JASMYUSDT,small,3.119001270797553,0.023140495867768562,False
JASMYUSDT,small,2.5300217100115074,0.016420361247947435,False
JASMYUSDT,small,3.507055332419858,0.006514657980456029,False
