pair,time,absorb,pnl,hours_held,variant
ALLOUSDT,2026-02-22 00:00:00+00:00,85.9,-0.07770715474209644,168,A_ladder
ALLOUSDT,2026-03-08 21:00:00+00:00,80.4,0.059276595744680805,168,A_ladder
ALLOUSDT,2026-05-22 08:00:00+00:00,89.3,0.11299999999999999,150,A_ladder
ALLOUSDT,2026-06-04 15:00:00+00:00,84.9,0.11299999999999999,27,A_ladder
ALLOUSDT,2026-06-09 10:00:00+00:00,91.5,-0.1558628472222221,168,A_ladder
ALLOUSDT,2026-06-18 04:00:00+00:00,80.0,0.11299999999999999,56,A_ladder
ALLOUSDT,2026-06-21 11:00:00+00:00,85.8,-0.09693217054263548,168,A_ladder
APTUSDT,2023-09-29 12:00:00+00:00,81.6,-0.05504996460915801,168,A_ladder
APTUSDT,2023-10-25 09:00:00+00:00,84.1,0.11299999999999999,135,A_ladder
APTUSDT,2023-10-31 01:00:00+00:00,84.6,0.041820689655172494,168,A_ladder
APTUSDT,2023-11-07 06:00:00+00:00,81.2,0.027657042158058864,168,A_ladder
APTUSDT,2023-11-14 08:00:00+00:00,82.5,0.03723555749699692,168,A_ladder
APTUSDT,2023-11-24 22:00:00+00:00,82.3,-0.05263154485587829,168,A_ladder
APTUSDT,2023-12-23 07:00:00+00:00,81.4,0.11299999999999977,60,A_ladder
APTUSDT,2024-03-17 04:00:00+00:00,80.9,0.11299999999999999,59,A_ladder
APTUSDT,2024-03-22 10:00:00+00:00,80.7,0.11299999999999999,95,A_ladder
APTUSDT,2024-05-21 07:00:00+00:00,80.2,0.02002643171806162,168,A_ladder
APTUSDT,2024-10-14 15:00:00+00:00,83.5,0.007980039920159722,168,A_ladder
APTUSDT,2024-11-22 13:00:00+00:00,80.4,0.09069814502529505,168,A_ladder
APTUSDT,2024-12-03 11:00:00+00:00,81.7,-0.1780168302945302,168,A_ladder
APTUSDT,2024-12-25 05:00:00+00:00,80.0,-0.1149196337741607,168,A_ladder
APTUSDT,2025-01-07 08:00:00+00:00,80.6,-0.16882738669238173,168,A_ladder
APTUSDT,2025-02-10 05:00:00+00:00,80.1,-0.03818421052631571,168,A_ladder
APTUSDT,2025-06-25 17:00:00+00:00,85.5,0.0262908792111749,168,A_ladder
APTUSDT,2025-07-10 17:00:00+00:00,83.0,0.09066497461928935,168,A_ladder
APTUSDT,2025-08-05 17:00:00+00:00,82.7,0.09709725453699392,168,A_ladder
APTUSDT,2025-09-18 08:00:00+00:00,80.1,-0.11020734341252703,168,A_ladder
APTUSDT,2025-10-03 23:00:00+00:00,83.8,-0.320071840684906,168,A_ladder
APTUSDT,2026-02-25 23:00:00+00:00,80.2,0.001980099502487455,168,A_ladder
APTUSDT,2026-03-24 03:00:00+00:00,81.4,-0.14783333333333337,168,A_ladder
APTUSDT,2026-04-11 09:00:00+00:00,80.6,0.11299999999999999,126,A_ladder
APTUSDT,2026-05-09 10:00:00+00:00,83.6,-0.03439819004524891,168,A_ladder
ARBUSDT,2023-07-20 11:00:00+00:00,82.3,-0.08279338336651876,168,A_ladder
ARBUSDT,2023-08-08 18:00:00+00:00,80.0,-0.007259074058108437,168,A_ladder
ARBUSDT,2023-10-24 11:00:00+00:00,80.6,0.0625963809730199,168,A_ladder
ARBUSDT,2023-10-31 23:00:00+00:00,81.1,0.11299999999999999,75,A_ladder
ARBUSDT,2023-11-09 22:00:00+00:00,81.7,-0.07614692551098945,168,A_ladder
ARBUSDT,2023-11-20 13:00:00+00:00,81.0,-0.044179597289817796,168,A_ladder
ARBUSDT,2023-12-14 02:00:00+00:00,82.8,-0.06022005642472439,168,A_ladder
ARBUSDT,2023-12-24 20:00:00+00:00,80.2,0.11300000000000021,76,A_ladder
ARBUSDT,2023-12-29 14:00:00+00:00,80.1,0.11299999999999999,82,A_ladder
ARBUSDT,2024-02-14 19:00:00+00:00,80.7,-0.12306850495476096,168,A_ladder
ARBUSDT,2024-10-20 11:00:00+00:00,81.7,-0.12206237006237008,168,A_ladder
ARBUSDT,2024-11-08 06:00:00+00:00,80.4,0.11299999999999999,84,A_ladder
ARBUSDT,2024-11-30 07:00:00+00:00,80.3,0.11299999999999999,96,A_ladder
ARBUSDT,2024-12-16 18:00:00+00:00,80.0,-0.2764025338324215,168,A_ladder
ARBUSDT,2025-05-11 07:00:00+00:00,80.1,-0.1472562704471101,168,A_ladder
ARBUSDT,2025-07-11 06:00:00+00:00,86.2,0.11299999999999999,167,A_ladder
ARBUSDT,2025-08-11 05:00:00+00:00,84.0,0.11299999999999977,56,A_ladder
ARBUSDT,2025-08-22 17:00:00+00:00,84.6,-0.03040161772463501,168,A_ladder
ARBUSDT,2025-09-07 23:00:00+00:00,81.7,0.05533172108020956,168,A_ladder
ARBUSDT,2026-02-23 09:00:00+00:00,81.7,0.11299999999999999,95,A_ladder
ASTERUSDT,2026-05-05 08:00:00+00:00,80.1,0.04391715976331367,168,A_ladder
AVAXUSDT,2023-10-27 02:00:00+00:00,80.6,0.11299999999999999,144,A_ladder
AVAXUSDT,2023-11-02 19:00:00+00:00,80.2,0.11299999999999999,159,A_ladder
AVAXUSDT,2023-11-11 11:00:00+00:00,81.7,0.11299999999999999,8,A_ladder
AVAXUSDT,2023-11-13 00:00:00+00:00,83.8,0.11299999999999999,75,A_ladder
AVAXUSDT,2023-11-17 09:00:00+00:00,82.3,-0.019121702915317007,168,A_ladder
AVAXUSDT,2023-11-25 00:00:00+00:00,87.5,0.0629759846301634,168,A_ladder
AVAXUSDT,2023-12-02 09:00:00+00:00,80.7,0.11299999999999999,87,A_ladder
AVAXUSDT,2023-12-06 05:00:00+00:00,80.2,0.11299999999999999,62,A_ladder
AVAXUSDT,2023-12-09 17:00:00+00:00,89.5,0.11300000000000021,27,A_ladder
AVAXUSDT,2023-12-11 05:00:00+00:00,83.1,0.11299999999999999,21,A_ladder
AVAXUSDT,2023-12-23 14:00:00+00:00,81.0,-0.025698479171258448,168,A_ladder
AVAXUSDT,2024-02-11 14:00:00+00:00,80.7,0.0413733133433285,168,A_ladder
AVAXUSDT,2024-03-09 12:00:00+00:00,83.5,0.11299999999999999,61,A_ladder
AVAXUSDT,2024-11-06 04:00:00+00:00,80.0,0.11299999999999999,91,A_ladder
AVAXUSDT,2024-11-12 04:00:00+00:00,81.6,-0.009692307692307776,168,A_ladder
AVAXUSDT,2024-11-19 06:00:00+00:00,81.1,0.11299999999999999,87,A_ladder
AVAXUSDT,2024-11-24 12:00:00+00:00,84.6,0.11299999999999999,20,A_ladder
AVAXUSDT,2024-11-25 13:00:00+00:00,82.7,0.09358081382132322,168,A_ladder
AVAXUSDT,2024-12-05 04:00:00+00:00,83.0,-0.03807447633824668,168,A_ladder
AVAXUSDT,2025-01-02 15:00:00+00:00,81.6,0.010849530575995915,168,A_ladder
AVAXUSDT,2025-05-11 00:00:00+00:00,84.4,-0.1294010192081536,168,A_ladder
AVAXUSDT,2025-05-22 21:00:00+00:00,80.1,-0.087277554304103,168,A_ladder
AVAXUSDT,2025-07-10 05:00:00+00:00,80.4,0.11299999999999999,138,A_ladder
AVAXUSDT,2025-07-18 10:00:00+00:00,82.5,0.026090349075975183,168,A_ladder
AVAXUSDT,2025-07-28 15:00:00+00:00,82.7,-0.14365067178502888,168,A_ladder
AVAXUSDT,2025-08-09 15:00:00+00:00,86.5,6.953642384100074e-05,168,A_ladder
AVAXUSDT,2025-08-23 15:00:00+00:00,90.1,-0.06908268330733225,168,A_ladder
AVAXUSDT,2025-10-03 14:00:00+00:00,80.0,-0.0865901639344262,168,A_ladder
AVAXUSDT,2026-01-28 19:00:00+00:00,80.8,-0.1786169154228856,168,A_ladder
AVAXUSDT,2026-04-17 14:00:00+00:00,80.1,-0.05531991951710258,168,A_ladder
BCHUSDT,2023-09-15 11:00:00+00:00,80.3,-0.022112254443405144,168,A_ladder
BCHUSDT,2024-02-16 13:00:00+00:00,81.3,-0.036016093635698465,168,A_ladder
BCHUSDT,2024-04-04 17:00:00+00:00,82.0,0.01133333333333342,168,A_ladder
BCHUSDT,2024-11-06 02:00:00+00:00,86.7,0.11299999999999999,96,A_ladder
BCHUSDT,2024-11-16 03:00:00+00:00,81.9,0.11299999999999999,122,A_ladder
BCHUSDT,2024-11-25 02:00:00+00:00,80.0,0.08145674123935853,168,A_ladder
BCHUSDT,2024-12-02 15:00:00+00:00,83.9,0.11299999999999999,59,A_ladder
BCHUSDT,2024-12-08 23:00:00+00:00,82.4,-0.12428828539289716,168,A_ladder
BCHUSDT,2025-01-06 20:00:00+00:00,80.3,-0.12312382934443289,168,A_ladder
BCHUSDT,2025-06-25 01:00:00+00:00,85.2,0.06573691952090766,168,A_ladder
BCHUSDT,2025-07-03 05:00:00+00:00,81.3,0.011872374157748668,168,A_ladder
BCHUSDT,2025-07-18 03:00:00+00:00,81.1,0.006188730746734318,168,A_ladder
BCHUSDT,2025-07-25 10:00:00+00:00,88.3,0.033074332795987704,168,A_ladder
BCHUSDT,2025-08-13 13:00:00+00:00,88.0,-0.130708133971292,168,A_ladder
BCHUSDT,2025-09-01 08:00:00+00:00,81.7,0.07383772967072955,168,A_ladder
BCHUSDT,2025-10-26 04:00:00+00:00,81.1,0.07907981220657279,168,A_ladder
BCHUSDT,2025-11-22 04:00:00+00:00,80.3,0.0030675675675675435,168,A_ladder
BCHUSDT,2025-12-02 18:00:00+00:00,80.2,0.06687593368555289,168,A_ladder
BCHUSDT,2026-01-15 10:00:00+00:00,80.2,-0.04529765138200992,168,A_ladder
BCHUSDT,2026-04-23 14:00:00+00:00,80.3,-0.040126361655773435,168,A_ladder
BCHUSDT,2026-05-05 11:00:00+00:00,81.9,-0.047109520711342445,168,A_ladder
BCHUSDT,2026-05-21 07:00:00+00:00,82.6,-0.13679872881355937,168,A_ladder
BIOUSDT,2025-04-23 18:00:00+00:00,82.8,0.11299999999999999,44,A_ladder
BIOUSDT,2025-07-30 13:00:00+00:00,81.2,-0.1880139860139859,168,A_ladder
